Id,host_is_superhost,host_total_listings_count,host_identity_verified,accommodates,bathrooms,bedrooms,beds,security_deposit,cleaning_fee,extra_people,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,dist_nearist_attraction,property_type_Apartment,property_type_House,property_type_Other,property_type_Villa,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict,area_Manly,area_Pittwater,area_Warringah
639,0.0,-0.17180677198549454,1.0,-0.31904838822507403,0.2763056691279178,0.14169634045731783,-0.20671721644739116,-0.5858065787781132,1.3687138303278656,-0.3009317897211757,0.8217790642252844,-1.051669308203807,-0.43678143771228256,2.0,0.9030899869919435,1.0,1.0,1.0,1.0,1.0,0.0,-0.6544002283723768,1,0,0,0,1,0,0,0,0,1,1,0,0
640,0.0,-0.17180677198549454,1.0,0.052366604754267486,-0.5771223250333126,0.14169634045731783,-0.20671721644739116,-0.5858065787781132,1.2280636205090862,-0.3009317897211757,-0.23469550337734696,-1.0553528292697707,0.9791932110260845,1.9590413923210936,1.0,0.9542425094393249,1.0,1.0,1.0,1.0,0.0,2.0452696354845084,1,0,0,0,1,0,0,0,0,1,0,0,1
641,0.0,-0.17180677198549454,0.0,-0.6904633812044156,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,-0.28198803301923364,-0.17843847767870732,-0.3009317897211757,-0.05861640877690841,-1.031409942341007,0.23749220454408268,1.9590413923210936,1.0,0.9542425094393249,1.0,1.0,1.0,0.9542425094393249,0.0,-0.3156339603634168,0,1,0,0,1,0,0,0,1,0,0,0,1
642,0.0,-0.12851598667599165,1.0,0.423781597733609,1.1297336632891484,1.110798097513616,0.48778009845919507,1.4396503929477502,0.5248125714151894,-0.3009317897211757,-0.05861640877690841,-1.051669308203807,-0.16707198080973645,1.9822712330395684,1.0,1.0,1.0,1.0,1.0,0.9542425094393249,0.0,-0.7360638195229656,0,1,0,0,1,0,0,0,0,1,0,1,0
643,1.0,-0.17180677198549454,0.0,0.7951965907129506,1.1297336632891484,1.110798097513616,0.48778009845919507,-0.5858065787781132,-0.881689526772604,-0.3009317897211757,0.9978581588257229,-1.0682451530006436,-0.5042088019379191,1.9867717342662448,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.36428425359822814,1,0,0,0,1,0,0,0,1,0,0,0,1
644,0.0,-0.08522520136648874,0.0,0.052366604754267486,1.9831616574503788,0.14169634045731783,0.48778009845919507,0.4269219070848185,1.3546488093459876,-0.3009317897211757,-0.23469550337734696,0.9650584754112863,0.7094837541235384,1.9777236052888478,1.0,0.9542425094393249,1.0,1.0,1.0,1.0,0.0,1.859003242185974,0,1,0,0,1,0,0,0,1,0,0,1,0
645,0.0,-0.17180677198549454,1.0,-0.6904633812044156,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,-0.5858065787781132,-0.881689526772604,-0.3009317897211757,-0.23469550337734696,0.9650584754112863,-0.5042088019379191,1.9867717342662448,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.6066866694978753,0,1,0,0,0,1,0,1,0,0,1,0,0
646,0.0,-0.17180677198549454,1.0,0.052366604754267486,-0.5771223250333126,0.14169634045731783,0.48778009845919507,0.4269219070848185,0.8061129910527481,-0.3009317897211757,-0.23469550337734696,0.9650584754112863,0.3723469329953557,1.9912260756924949,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.2383599494414979,1,0,0,0,1,0,0,0,0,1,1,0,0
647,0.0,-0.17180677198549454,0.0,0.7951965907129506,-0.5771223250333126,0.14169634045731783,1.1822774133657812,0.02183051273964583,0.3841623615964101,0.34994281759309065,-0.23469550337734696,-0.9411636762248979,4.013424601179728,1.9731278535996986,1.0,0.9542425094393249,1.0,1.0,1.0,0.9542425094393249,1.0,0.5252257579556809,0,1,0,0,1,0,0,0,1,0,1,0,0
648,0.0,0.5641365782760547,0.0,13.423306352010563,-0.5771223250333126,0.14169634045731783,-0.20671721644739116,1.4396503929477502,0.6654627812339688,-0.3009317897211757,-0.23469550337734696,-0.9411636762248979,-0.43678143771228256,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.6690326609246244,1,0,0,0,1,0,0,0,0,1,1,0,0
649,0.0,1.5165338550851186,1.0,2.280856562630317,1.1297336632891484,2.079899854569914,2.5712720431789537,1.4396503929477502,2.6345657186968796,2.3025666395358897,-0.23469550337734696,0.9650584754112863,-0.5042088019379191,1.9867717342662448,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.3930280742044316,0,1,0,0,1,0,0,0,0,1,0,0,1
650,0.0,-0.17180677198549454,0.0,-0.6904633812044156,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,-0.28198803301923364,-0.881689526772604,0.48011773905594396,-0.23469550337734696,-1.0111505764782072,0.5072016614466288,1.9637878273455553,1.0,0.9542425094393249,1.0,1.0,1.0,1.0,1.0,-0.21672008254281583,1,0,0,0,0,1,0,1,0,0,1,0,0
651,0.0,-0.17180677198549454,0.0,-0.31904838822507403,-0.5771223250333126,0.14169634045731783,-0.20671721644739116,-0.5858065787781132,-0.881689526772604,-0.3009317897211757,0.46962087502440725,-1.0719286740666072,-0.5042088019379191,1.9867717342662448,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.5820958353087092,1,0,0,0,1,0,0,1,0,0,0,0,1
652,1.0,-0.17180677198549454,0.0,0.052366604754267486,-0.5771223250333126,0.14169634045731783,-0.20671721644739116,-0.5858065787781132,-0.881689526772604,-0.3009317897211757,-0.23469550337734696,0.9650584754112863,-0.369354073486646,1.7781512503836436,0.7781512503836436,0.9030899869919435,0.9030899869919435,1.0,1.0,0.9030899869919435,0.0,-0.7151432590933766,1,0,0,0,1,0,0,0,1,0,0,0,1
653,0.0,-0.17180677198549454,1.0,-0.6904633812044156,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,-0.5858065787781132,0.3138372566870204,-0.3009317897211757,-0.1466559560771277,0.9650584754112863,3.2042962304720897,1.968482948553935,1.0,0.9542425094393249,1.0,1.0,1.0,1.0,0.0,-0.7824927825816151,1,0,0,0,1,0,0,0,1,0,1,0,0
654,0.0,-0.04193441605698585,0.0,0.052366604754267486,-0.5771223250333126,0.14169634045731783,0.48778009845919507,0.4269219070848185,0.018471816067583774,-0.3009317897211757,-0.1466559560771277,0.9650584754112863,-0.5042088019379191,1.9867717342662448,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.826704833101696,1,0,0,0,1,0,0,1,0,0,0,0,1
655,0.0,-0.17180677198549454,0.0,-0.6904633812044156,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,-0.5858065787781132,-0.5722590651712895,-0.3009317897211757,-0.05861640877690841,-1.0885045188634435,-0.5042088019379191,1.9867717342662448,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.30333854326883375,0,1,0,0,0,1,0,1,0,0,1,0,0
656,0.0,-0.17180677198549454,1.0,0.7951965907129506,0.2763056691279178,1.110798097513616,0.48778009845919507,-0.5858065787781132,1.3687138303278656,1.000817424907357,-0.1466559560771277,-1.094029800462389,-0.5042088019379191,1.9867717342662448,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.40335350321730784,0,1,0,0,1,0,0,0,0,1,0,0,1
657,0.0,-0.17180677198549454,0.0,-0.6904633812044156,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,-0.5858065787781132,-0.17843847767870732,1.000817424907357,-0.23469550337734696,0.9669002359442681,-0.369354073486646,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.2972339290794714,1,0,0,0,0,1,0,1,0,0,0,0,1
658,0.0,-0.12851598667599165,0.0,-0.6904633812044156,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,-0.5858065787781132,-0.881689526772604,-0.3009317897211757,0.20550223312374943,-1.0811374767315163,-0.5042088019379191,1.9867717342662448,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.421704872015193,1,0,0,0,1,0,0,0,0,1,0,0,1
659,0.0,-0.12851598667599165,1.0,-0.6904633812044156,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,-0.5858065787781132,-0.670714212044435,-0.3009317897211757,-0.23469550337734696,-1.051669308203807,1.181475303702994,1.9731278535996986,1.0,0.9542425094393249,1.0,1.0,1.0,1.0,0.0,-0.45400328109947086,1,0,0,0,0,1,0,0,1,0,1,0,0
660,0.0,-0.17180677198549454,1.0,0.423781597733609,-0.5771223250333126,0.14169634045731783,0.48778009845919507,1.0345589986025774,-0.17843847767870732,-0.3009317897211757,0.029423138523310872,-0.9964164922143526,-0.3019267092610095,2.0,0.9030899869919435,1.0,1.0,1.0,1.0,0.9542425094393249,0.0,0.4931108625593819,0,0,1,0,1,0,0,0,1,0,1,0,0
661,0.0,-0.17180677198549454,0.0,0.052366604754267486,-0.5771223250333126,0.14169634045731783,-0.20671721644739116,-0.5858065787781132,0.17318704686824107,-0.3009317897211757,-0.23469550337734696,0.9650584754112863,-0.3019267092610095,1.9395192526186185,0.9542425094393249,0.9542425094393249,1.0,1.0,0.9542425094393249,0.9542425094393249,0.0,-0.7292738130677482,1,0,0,0,1,0,0,1,0,0,1,0,0
662,0.0,-0.17180677198549454,0.0,-1.0618783741837572,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,-0.5858065787781132,-0.881689526772604,1.2611672678330637,-0.32273505067756625,-1.051669308203807,0.03521011186717311,1.9731278535996986,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.2504866011309245,1,0,0,0,0,1,0,1,0,0,0,0,1
663,0.0,0.13122872518102574,0.0,0.7951965907129506,-0.5771223250333126,1.110798097513616,0.48778009845919507,2.452378878810682,2.6345657186968796,-0.3009317897211757,-0.23469550337734696,0.9650584754112863,-0.3019267092610095,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.637101279216304,0,0,1,0,1,0,0,0,0,1,1,0,0
664,1.0,-0.17180677198549454,0.0,0.052366604754267486,1.1297336632891484,1.110798097513616,0.48778009845919507,0.4269219070848185,-0.881689526772604,-0.3009317897211757,-0.1466559560771277,0.9650584754112863,-0.369354073486646,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5962263892830808,0,0,0,1,1,0,0,1,0,0,0,0,1
665,0.0,8.356477933986577,0.0,0.7951965907129506,1.1297336632891484,1.110798097513616,0.48778009845919507,0.22437620991223214,3.7597673972471144,-0.3009317897211757,-0.1466559560771277,0.9650584754112863,-0.23449934503537298,1.845098040014257,0.9542425094393249,0.9030899869919435,1.0,0.9542425094393249,1.0,0.8450980400142568,0.0,-0.7224838066125306,1,0,0,0,1,0,0,0,0,1,1,0,0
666,0.0,-0.12851598667599165,0.0,0.052366604754267486,1.1297336632891484,0.14169634045731783,-0.20671721644739116,0.9332861500162843,-0.17843847767870732,0.48011773905594396,-0.32273505067756625,-0.9411636762248979,-0.5042088019379191,1.9867717342662448,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.411795132864335,1,0,0,0,1,0,0,0,1,0,0,1,0
667,0.0,-0.12851598667599165,1.0,0.052366604754267486,0.2763056691279178,0.14169634045731783,0.48778009845919507,0.02183051273964583,0.24351215177763075,-0.3009317897211757,-0.23469550337734696,-1.0811374767315163,-0.23449934503537298,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4132824082885815,0,1,0,0,1,0,0,0,0,1,0,1,0
668,0.0,-0.17180677198549454,1.0,-0.6904633812044156,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,-0.5858065787781132,-0.881689526772604,-0.3009317897211757,-0.32273505067756625,-1.0811374767315163,-0.5042088019379191,1.9867717342662448,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.5564039189916701,1,0,0,0,0,1,0,0,1,0,1,0,0
669,0.0,-0.17180677198549454,0.0,-0.6904633812044156,-0.5771223250333126,-0.8274054165989805,-1.5957118462605635,-0.5858065787781132,-0.6003891071350453,-0.3009317897211757,-0.23469550337734696,0.9650584754112863,0.9791932110260845,1.9822712330395684,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.6044845052421292,1,0,0,0,1,0,0,0,1,0,0,1,0
670,0.0,-0.17180677198549454,0.0,0.423781597733609,-0.5771223250333126,1.110798097513616,1.8767747282723675,-0.5858065787781132,-0.6003891071350453,-0.3009317897211757,-0.32273505067756625,-1.0498275476708254,-0.3019267092610095,1.9030899869919435,0.9542425094393249,0.9542425094393249,1.0,1.0,1.0,0.7781512503836436,1.0,-0.4391386723731839,1,0,0,0,1,0,0,0,1,0,0,0,1
671,0.0,-0.17180677198549454,0.0,0.423781597733609,-0.5771223250333126,1.110798097513616,1.8767747282723675,7.516021308125341,0.5248125714151894,-0.3009317897211757,15.612423010662122,-0.7201524122670795,-0.43678143771228256,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.7437713944180774,1,0,0,0,1,0,0,0,0,1,0,0,1
672,0.0,-0.17180677198549454,0.0,0.7951965907129506,3.6900176457728393,2.079899854569914,1.1822774133657812,-0.5858065787781132,-0.881689526772604,-0.3009317897211757,0.20550223312374943,0.9650584754112863,-0.5042088019379191,1.9867717342662448,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.37600996370845896,0,1,0,0,1,0,0,1,0,0,0,0,1
673,0.0,-0.17180677198549454,0.0,-1.0618783741837572,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,-0.1807151844329405,-0.881689526772604,-0.3009317897211757,0.029423138523310872,-1.0885045188634435,-0.3019267092610095,1.9867717342662448,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.29012555773435644,0,1,0,0,0,1,0,1,0,0,0,0,1
674,0.0,-0.17180677198549454,1.0,0.7951965907129506,1.1297336632891484,1.110798097513616,1.1822774133657812,-0.5858065787781132,1.2280636205090862,-0.3009317897211757,0.029423138523310872,-1.051669308203807,-0.5042088019379191,1.9867717342662448,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.453819767411492,1,0,0,0,1,0,0,1,0,0,0,0,1
675,0.0,-0.17180677198549454,1.0,-0.6904633812044156,1.1297336632891484,0.14169634045731783,-0.9012145313539773,-0.5858065787781132,-0.881689526772604,-0.3009317897211757,0.029423138523310872,-1.0848209977974799,-0.43678143771228256,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.3514191295192929,1,0,0,0,1,0,0,1,0,0,0,0,1
676,0.0,-0.17180677198549454,1.0,-0.6904633812044156,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,-0.5858065787781132,-0.881689526772604,-0.3009317897211757,-0.32273505067756625,0.9650584754112863,-0.5042088019379191,1.9867717342662448,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.6699988918505791,1,0,0,0,0,0,1,1,0,0,1,0,0
677,0.0,-0.12851598667599165,1.0,0.7951965907129506,-0.5771223250333126,0.14169634045731783,0.48778009845919507,-0.28198803301923364,-0.03778826785992796,0.7404675819816505,-0.32273505067756625,0.9650584754112863,1.4511847606055401,1.9867717342662448,1.0,1.0,1.0,1.0,0.9542425094393249,0.9542425094393249,0.0,-0.2736093258162598,0,0,1,0,1,0,0,0,0,1,1,0,0
678,0.0,-0.17180677198549454,0.0,0.423781597733609,0.2763056691279178,1.110798097513616,0.48778009845919507,0.9332861500162843,-0.881689526772604,-0.3009317897211757,0.029423138523310872,-1.0811374767315163,-0.5042088019379191,1.9867717342662448,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5886875797931255,0,1,0,0,1,0,0,0,0,1,0,0,1
679,0.0,-0.17180677198549454,0.0,-0.6904633812044156,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,-0.5858065787781132,-0.45973889731626605,0.08959297466738411,-0.1466559560771277,0.9650584754112863,-0.23449934503537298,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.6881667469604854,1,0,0,0,0,1,0,0,1,0,0,0,1
680,0.0,-0.17180677198549454,1.0,-0.31904838822507403,-0.5771223250333126,-1.7965071736552787,-0.20671721644739116,-0.07944233584664734,0.24351215177763075,0.34994281759309065,-0.23469550337734696,0.9650584754112863,-0.5042088019379191,1.9867717342662448,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.762508956512336,1,0,0,0,1,0,0,1,0,0,1,0,0
681,0.0,-0.17180677198549454,0.0,-1.0618783741837572,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,-0.28198803301923364,-0.881689526772604,0.08959297466738411,-0.32273505067756625,0.9650584754112863,-0.43678143771228256,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.4978630525264164,1,0,0,0,0,1,0,1,0,0,1,0,0
682,0.0,-0.17180677198549454,1.0,1.1666115836922921,1.1297336632891484,2.079899854569914,1.8767747282723675,3.4651073646736132,1.2280636205090862,-0.3009317897211757,-0.1466559560771277,-1.051669308203807,-0.5042088019379191,1.9867717342662448,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5028179221018454,1,0,0,0,1,0,0,1,0,0,0,1,0
683,0.0,-0.17180677198549454,0.0,-1.0618783741837572,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,-0.5858065787781132,-0.881689526772604,-0.3009317897211757,0.38158132772418796,0.9650584754112863,-0.5042088019379191,1.9867717342662448,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.47969519741651007,0,0,1,0,0,1,0,1,0,0,0,1,0
684,1.0,-0.17180677198549454,1.0,-0.6904633812044156,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,-0.5858065787781132,-0.5300640022256558,-0.3009317897211757,-0.23469550337734696,0.9650584754112863,-0.03221725235846341,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.30939449497213584,0,0,1,0,0,1,0,0,1,0,0,1,0
685,1.0,-0.17180677198549454,0.0,-0.6904633812044156,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,-0.5858065787781132,-0.881689526772604,-0.3009317897211757,0.20550223312374943,-1.033251702873989,0.03521011186717311,1.9867717342662448,1.0,0.9542425094393249,1.0,1.0,1.0,0.9542425094393249,1.0,-0.8004771240035425,0,0,1,0,0,1,0,0,0,1,0,1,0
686,0.0,-0.17180677198549454,1.0,0.052366604754267486,-0.5771223250333126,0.14169634045731783,-0.20671721644739116,-0.28198803301923364,0.5248125714151894,-0.3009317897211757,-0.23469550337734696,0.9650584754112863,-0.16707198080973645,1.9444826721501687,0.9542425094393249,1.0,1.0,1.0,1.0,0.9542425094393249,0.0,-0.2816839280873293,0,1,0,0,1,0,0,0,1,0,0,0,1
687,0.0,-0.12851598667599165,1.0,-0.6904633812044156,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,-0.5858065787781132,-0.6144541281169233,-0.3009317897211757,-0.32273505067756625,-1.0811374767315163,0.9791932110260845,1.954242509439325,0.9542425094393249,0.9542425094393249,1.0,1.0,0.9542425094393249,1.0,0.0,-0.6747702477380293,1,0,0,0,0,1,0,0,1,0,0,0,1
688,0.0,-0.17180677198549454,0.0,0.052366604754267486,-0.5771223250333126,0.14169634045731783,-0.20671721644739116,-0.5858065787781132,-0.881689526772604,-0.3009317897211757,0.029423138523310872,-1.094029800462389,-0.5042088019379191,1.9867717342662448,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.36775184774941067,0,1,0,0,1,0,0,0,0,1,1,0,0
689,0.0,-0.08522520136648874,1.0,-0.6904633812044156,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,-0.5858065787781132,-0.31908868749748664,-0.3009317897211757,0.2935417804239687,0.9650584754112863,-0.5042088019379191,1.9867717342662448,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.27691257219987914,0,1,0,0,0,1,0,0,1,0,0,1,0
690,0.0,0.5641365782760547,0.0,0.7951965907129506,0.2763056691279178,0.14169634045731783,1.1822774133657812,1.4396503929477502,1.2280636205090862,-0.3009317897211757,-0.23469550337734696,-0.9411636762248979,-0.5042088019379191,1.9867717342662448,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.688301598162404,1,0,0,0,1,0,0,0,0,1,0,0,1
691,0.0,-0.17180677198549454,1.0,-0.6904633812044156,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,-0.22122432386745777,-0.17843847767870732,-0.3009317897211757,-0.23469550337734696,-1.0111505764782072,0.03521011186717311,1.954242509439325,1.0,0.9542425094393249,1.0,1.0,1.0,0.9542425094393249,1.0,-0.7696468244230955,0,0,1,0,1,0,0,0,1,0,0,0,1
692,0.0,-0.17180677198549454,0.0,0.052366604754267486,-0.5771223250333126,0.14169634045731783,-0.20671721644739116,0.4269219070848185,-0.17843847767870732,-0.3009317897211757,-0.1466559560771277,-1.073770434599589,-0.23449934503537298,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.6331126405668299,0,0,1,0,1,0,0,1,0,0,0,1,0
693,0.0,-0.17180677198549454,1.0,-0.6904633812044156,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,-0.5858065787781132,-0.881689526772604,-0.3009317897211757,0.029423138523310872,-1.062719871401698,-0.369354073486646,2.0,0.9542425094393249,0.9030899869919435,0.8450980400142568,0.8450980400142568,0.9542425094393249,1.0,1.0,-0.3071923307163896,1,0,0,0,0,1,0,1,0,0,1,0,0
694,0.0,-0.17180677198549454,0.0,0.052366604754267486,-0.5771223250333126,0.14169634045731783,0.48778009845919507,-0.5858065787781132,0.17318704686824107,1.000817424907357,0.20550223312374943,-1.073770434599589,-0.43678143771228256,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.3837175386035707,0,1,0,0,1,0,0,0,0,1,0,0,1
695,0.0,-0.12851598667599165,1.0,0.052366604754267486,-0.5771223250333126,0.14169634045731783,-0.20671721644739116,-0.5858065787781132,-0.03778826785992796,0.21976789613023737,-0.1466559560771277,-1.0958715609953709,-0.5042088019379191,1.9867717342662448,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.6843129595129296,1,0,0,0,1,0,0,1,0,0,1,0,0
696,0.0,-0.17180677198549454,0.0,-0.6904633812044156,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,-0.5858065787781132,-0.7972994008813364,-0.14472188396575178,-0.32273505067756625,-1.0664033924676617,-0.43678143771228256,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.5707179866540204,0,1,0,0,0,1,0,1,0,0,0,0,1
697,0.0,-0.12851598667599165,0.0,-1.0618783741837572,1.1297336632891484,-0.8274054165989805,-0.9012145313539773,0.22437620991223214,-0.6003891071350453,-0.3009317897211757,-0.23469550337734696,0.9650584754112863,-0.23449934503537298,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.5472282345927274,0,0,1,0,0,1,0,0,0,1,0,0,1
698,1.0,-0.17180677198549454,0.0,0.052366604754267486,1.1297336632891484,0.14169634045731783,-0.20671721644739116,2.452378878810682,1.2280636205090862,-0.3009317897211757,-0.23469550337734696,0.9650584754112863,-0.43678143771228256,2.0,0.9030899869919435,0.9030899869919435,1.0,1.0,1.0,1.0,0.0,-0.7333111142032829,1,0,0,0,1,0,0,0,0,1,0,0,1
699,0.0,-0.08522520136648874,0.0,0.052366604754267486,-0.5771223250333126,0.14169634045731783,-0.20671721644739116,1.4396503929477502,-0.881689526772604,-0.3009317897211757,-0.1466559560771277,0.9650584754112863,-0.43678143771228256,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.7028478419987936,0,1,0,0,1,0,0,1,0,0,0,0,1
700,0.0,-0.17180677198549454,1.0,0.052366604754267486,1.1297336632891484,0.14169634045731783,-0.20671721644739116,-0.5858065787781132,-0.31908868749748664,-0.3009317897211757,-0.05861640877690841,0.9650584754112863,-0.3019267092610095,1.968482948553935,1.0,0.9542425094393249,1.0,1.0,0.9542425094393249,0.9542425094393249,0.0,-0.5720025824698725,1,0,0,0,1,0,0,1,0,0,1,0,0
701,0.0,-0.17180677198549454,1.0,-0.6904633812044156,-0.5771223250333126,0.14169634045731783,-0.20671721644739116,-0.5858065787781132,-0.4878689392800219,-0.3009317897211757,-0.32273505067756625,-1.051669308203807,-0.43678143771228256,1.9867717342662448,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.5448425566490024,1,0,0,0,0,1,0,1,0,0,0,1,0
702,0.0,-0.17180677198549454,1.0,0.052366604754267486,1.1297336632891484,0.14169634045731783,-0.20671721644739116,2.452378878810682,1.931314669602983,-0.3009317897211757,-0.23469550337734696,-1.0553528292697707,0.7094837541235384,1.99563519459755,1.0,0.9542425094393249,1.0,1.0,1.0,1.0,0.0,-0.5360338996260176,1,0,0,0,1,0,0,0,0,1,0,0,1
703,0.0,-0.17180677198549454,0.0,0.052366604754267486,-0.5771223250333126,0.14169634045731783,-0.20671721644739116,0.6294676042574048,-0.17843847767870732,-0.3009317897211757,0.20550223312374943,-1.073770434599589,-0.5042088019379191,1.9867717342662448,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.24241199885985504,0,1,0,0,1,0,0,0,0,1,1,0,0
704,1.0,-0.17180677198549454,0.0,0.052366604754267486,-0.5771223250333126,0.14169634045731783,0.48778009845919507,0.4269219070848185,-0.31908868749748664,-0.040581946795469157,-0.32273505067756625,-1.0553528292697707,-0.369354073486646,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2708418722137547,0,1,0,0,1,0,0,0,1,0,0,0,1
705,0.0,-0.17180677198549454,0.0,-0.6904633812044156,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,0.02183051273964583,-0.17843847767870732,-0.3009317897211757,0.8217790642252844,0.9650584754112863,-0.5042088019379191,1.9867717342662448,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.47749303316076386,1,0,0,0,1,0,0,0,0,1,1,0,0
706,1.0,-0.08522520136648874,0.0,0.052366604754267486,1.1297336632891484,0.14169634045731783,-0.20671721644739116,-0.5858065787781132,-0.881689526772604,0.21976789613023737,-0.1466559560771277,0.9650584754112863,-0.43678143771228256,1.9867717342662448,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.7830433236455516,0,1,0,0,1,0,0,0,1,0,0,0,1
707,1.0,-0.17180677198549454,1.0,0.7951965907129506,1.1297336632891484,1.110798097513616,0.48778009845919507,-0.5858065787781132,0.5248125714151894,-0.3009317897211757,-0.05861640877690841,-1.0811374767315163,-0.5042088019379191,1.9867717342662448,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.6314610173750203,1,0,0,0,1,0,0,1,0,0,0,0,1
708,0.0,-0.17180677198549454,0.0,-1.0618783741837572,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,-0.5858065787781132,-0.7410393169538247,-0.3009317897211757,-0.32273505067756625,0.9650584754112863,-0.23449934503537298,1.954242509439325,1.0,1.0,1.0,0.9542425094393249,1.0,0.9542425094393249,0.0,-0.51804955820409,0,0,1,0,0,1,0,0,0,1,0,1,0
709,0.0,-0.17180677198549454,1.0,1.538026576671634,1.1297336632891484,2.079899854569914,3.9602666729921263,1.4396503929477502,0.17318704686824107,1.000817424907357,0.20550223312374943,-1.051669308203807,-0.5042088019379191,1.9867717342662448,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.004578259239263465,1,0,0,0,1,0,0,0,0,1,0,0,1
710,1.0,-0.12851598667599165,1.0,0.052366604754267486,-0.5771223250333126,0.14169634045731783,-0.9012145313539773,0.4269219070848185,1.2280636205090862,-0.3009317897211757,0.029423138523310872,0.9650584754112863,0.10263747609280964,1.9912260756924949,1.0,0.9542425094393249,1.0,0.9542425094393249,1.0,0.9542425094393249,0.0,-0.5470447209047486,1,0,0,0,1,0,0,1,0,0,0,0,1
